Numero_Candidato,Nome_Completo,Votos,Situacao
77222,PEDRO VERAS DE MATOS,5,NÃO ELEITO
12200,PEDRO VEIRA DA SOUSA,255,ELEITO POR QP
28727,PEDRO URSEN,27,NÃO ELEITO
23444,PEDRO TORRES LIMA,34,NÃO ELEITO
36363,PEDRO TADEU JUNIOR COSTA SANTOS,31,SUPLENTE
13,PEDRO SOARES LEÃO,2120,NÃO ELEITO
40999,PEDRO SILVEIRA DOS SANTOS,12,SUPLENTE
15000,PEDRO SIDNEY DA SILVA PINTO,346,SUPLENTE
10101,PEDRO SARMENTO SOARES,197,NÃO ELEITO
14333,PEDRO SARGES SOUZA,0,SUPLENTE
25002,PEDRO SANTIAGO DA SILVA,36,SUPLENTE
10100,PEDRO SA CAVALCANTE,8,SUPLENTE
77456,PEDRO RODRIGUES DE SOUZA,69,SUPLENTE
13131,PEDRO RODRIGUES DE JESUS,15,NÃO ELEITO
17555,PEDRO REIS DOS SANTOS,142,NÃO ELEITO
45223,PEDRO RAIMUNDO DIAS BRANDÃO,16,SUPLENTE
12777,PEDRO PINHEIRO MOTA FILHO,54,SUPLENTE
12789,PEDRO PINHEIRO DE OLIVEIRA,15,SUPLENTE
28000,PEDRO PEREIRA SOARES,6,NÃO ELEITO
55999,PEDRO PEREIRA LOPES,127,SUPLENTE
14964,PEDRO PEREIRA DE ARAUJO,87,NÃO ELEITO
35123,PEDRO PAULO SIQUEIRA FERREIRA,28,NÃO ELEITO
55,PEDRO PAULO SANTOS VELOSO,7934,NÃO ELEITO
25100,PEDRO PAULO SANTOS DE QUEIROZ,15,NÃO ELEITO
45015,PEDRO PAULO PEREIRA PINHEIRO,115,SUPLENTE
19031,PEDRO PAULO MARTINS SILVA,12,NÃO ELEITO
12444,PEDRO PAULO LOPES BRAGA,187,SUPLENTE
50333,PEDRO PAULO LIMA SARMENTO,82,SUPLENTE
25789,PEDRO PAULO LEAO DA SILVA,637,ELEITO POR QP
15,PEDRO PAULO GOUVEA MORAES,15320,ELEITO
22123,PEDRO PAULO FIGUEIREDO JÚNIOR,36,SUPLENTE
10151,PEDRO PAULO DUARTE DE OLIVEIRA,61,NÃO ELEITO
15678,PEDRO PAULO DOS SANTOS,59,SUPLENTE
14777,PEDRO PAULO DO MONTH JUNIOR,231,SUPLENTE
55155,PEDRO PAULO DE SOUSA,2,NÃO ELEITO
14333,PEDRO PAULO DE OLIVEIRA PANTOJA,148,SUPLENTE
11444,PEDRO PAULO DE FREITAS,66,SUPLENTE
50800,PEDRO PAULO CAVALERO DOS SANTOS,90,SUPLENTE
14000,PEDRO PALMA PEREIRA,19,NÃO ELEITO
10222,PEDRO ORLANDO NUNES RODRIGUES,7,SUPLENTE
25888,PEDRO OLIVEIRA DOS SANTOS,162,SUPLENTE
22111,PEDRO OLIVEIRA DE SOUZA,196,SUPLENTE
25888,PEDRO OLIVEIRA DA SILVA,399,SUPLENTE
15456,PEDRO NUNES PANTOJA,633,ELEITO POR QP
10789,PEDRO NUNES DA SILVA,44,SUPLENTE
14777,PEDRO NOGUEIRA PASSOS,340,SUPLENTE
22610,PEDRO NILSON REZENDE,261,NÃO ELEITO
20888,PEDRO NAZARENO SANTIAGO DA SILVA,35,NÃO ELEITO
22111,PEDRO NASCIMENTO DA SILVA,259,NÃO ELEITO
27101,PEDRO MORAES MACIEL,0,NÃO ELEITO
22233,PEDRO MONTEIRO MATOS,128,SUPLENTE
10555,PEDRO MONTEIRO DO AMARAL,55,SUPLENTE
15123,PEDRO MONTEIRO DA SILVA FILHO,399,SUPLENTE
25555,PEDRO MESQUITA SOARES,216,SUPLENTE
23789,PEDRO MENDES DA ROCHA FERREIRA,73,SUPLENTE
11234,PEDRO MATIAS DE PAIVA,158,SUPLENTE
15115,PEDRO MARTINHO CORDEIRO,40,SUPLENTE
35,PEDRO MARCELINO ABREU DE SOUZA,51,NÃO ELEITO
23169,PEDRO LOPES DOS SANTOS,18,SUPLENTE
90555,PEDRO LOPES ALENCAR,108,SUPLENTE
11211,PEDRO LOBATO CARDOSO,11,SUPLENTE
25000,PEDRO LIMA DOS SANTOS,699,SUPLENTE
45123,PEDRO JOSÉ HONÓRIO LINO,323,SUPLENTE
15100,PEDRO JOSE DAVID VENTURA,14,SUPLENTE
28900,PEDRO JORGE GOMES FERREIRA,88,NÃO ELEITO
70234,PEDRO JANUARIO DA SILVA,2,SUPLENTE
15369,PEDRO HUBNER FILHO,266,ELEITO POR QP
10,PEDRO HENRIQUE RIBEIRO ARAÚJO,17683,NÃO ELEITO
90555,PEDRO HENRIQUE DE ASSIS LIMA,194,SUPLENTE
25555,PEDRO HENRIQUE DA SILVA BORGES,461,SUPLENTE
23123,PEDRO HENRIQUE BARBOSA DE LIMA,56,NÃO ELEITO
55777,PEDRO GUIMARÃES SOARES,26,SUPLENTE
36500,PEDRO GUILHERME DA SILVA BARBOSA,31,NÃO ELEITO
13456,PEDRO GUILHERME ALCANTARA SANTANA,21,NÃO ELEITO
10456,PEDRO GONÇALVES LEITE,150,SUPLENTE
45045,PEDRO GONCALVES DE SOUZA,6,SUPLENTE
15220,PEDRO GOMES VITÓRIO,6,SUPLENTE
77456,PEDRO GOMES DOS SANTOS,112,SUPLENTE
22333,PEDRO GOMES DE SOUZA NETO,78,SUPLENTE
13134,PEDRO GOMES CARVALHO,27,SUPLENTE
40081,PEDRO GLAUBER CARDOSO DA SILVA,60,SUPLENTE
77888,PEDRO GERALDO RAMOS,103,NÃO ELEITO
18055,PEDRO GASPAR BARILE DA SILVA,28,SUPLENTE
77111,PEDRO FILHO DE SOUZA CORDEIRO,48,NÃO ELEITO
25333,PEDRO FERREIRA DOS REIS JUNIOR,104,SUPLENTE
40999,PEDRO FERNANDES LEITE,0,NÃO ELEITO
10888,PEDRO ERIVALDO BARBOSA PINTO,206,SUPLENTE
20234,PEDRO ELIVALDO DA PAIXÃO ALMEIDA,16,SUPLENTE
10333,PEDRO DUTRA DA SILVA,2,SUPLENTE
55112,PEDRO DOS SANTOS,51,SUPLENTE
50550,PEDRO DO SOCORRO DE SOUSA GAMA,19,NÃO ELEITO
10100,PEDRO DIAS DE SOUSA,53,SUPLENTE
45555,PEDRO DE SOUZA TEIXEIRA,101,SUPLENTE
90456,PEDRO DE SOUZA MEDEIROS,201,SUPLENTE
20456,PEDRO DE OLIVEIRA MORAES,369,ELEITO POR QP
70106,PEDRO DE ALCÂNTARA PIMENTEL,3,SUPLENTE
51678,PEDRO DAMILTO DOS PASSOS PINHEIRO,396,NÃO ELEITO
18123,PEDRO DA SILVA SANTOS,94,NÃO ELEITO
13013,PEDRO DA SILVA PEREIRA,240,SUPLENTE
90333,PEDRO DA ENCARNACAO DA COSTA,49,SUPLENTE
45000,PEDRO CÉLIO RODRIGUES GUIMARÃES,30,SUPLENTE
65533,PEDRO COSTA SANTOS,2,NÃO ELEITO
12111,PEDRO COSTA BARRA,361,ELEITO POR MÉDIA
20333,PEDRO CORREIA DE SOUSA,52,NÃO ELEITO
23,PEDRO COELHO DA MOTA FILHO,12607,NÃO ELEITO
12111,PEDRO CLEMENTINO DA SILVA NETO,834,ELEITO POR MÉDIA
10555,PEDRO CIRO DINIZ CANDIDO,213,SUPLENTE
23555,PEDRO CAVALCANTE,16,SUPLENTE
15555,PEDRO CARLOS DA COSTA,367,SUPLENTE
43111,PEDRO CANDIDO DE SOUSA,11,NÃO ELEITO
90152,PEDRO CAETANO PEREIRA DA SILVA,4,SUPLENTE
55789,PEDRO BRUNO RAUBER,56,SUPLENTE
28285,PEDRO BORGES RODRIGUES,2,NÃO ELEITO
20345,PEDRO AUGUSTO CANTO SALGADO,106,SUPLENTE
12112,PEDRO ANTONIO ALVES BRASIL FEITOSA,164,SUPLENTE
45015,PEDRO ANDRADE GUIMARAES NETO,189,SUPLENTE
12112,PEDRO ANCELMO NUNES ERMITA,45,SUPLENTE
15999,PEDRO ALVES SARAIVA,145,SUPLENTE
13600,PEDRO ALVES DE SOUSA,3,SUPLENTE
40333,PEDRO ALVES DA SILVA,37,SUPLENTE
23789,PEDRO ALVES DA CONCEIÇÃO,37,SUPLENTE
18222,PEDRO ALVE BATISTA,141,SUPLENTE
22800,PEDRO ALEXANDRE RODRIGUES DE SOUZA,63,NÃO ELEITO
45012,PEDRO ALEIXO BARBOSA DE ALMEIDA LINS,59,SUPLENTE
15000,PEDRO ALAN DUARTE RENDEIRO,542,SUPLENTE
10456,PEDRO AFONSO LEAL DE FARIAS,53,NÃO ELEITO
15615,PEDRO AFONSO KEHRLE RIBEIRO LOPES,845,ELEITO POR QP
13111,PEDRINA DOS SANTOS DA SILVA,17,NÃO ELEITO
12120,PEDRINA DE FATIMA BRITO DOS SANTOS,31,SUPLENTE
15100,PEDRA FERREIRA DOS SANTOS,289,ELEITO POR MÉDIA
25222,PAWI KAYAPO,29,SUPLENTE
55,PAULO VITOR MILEO GUERRA CARVALHO,3035,ELEITO
23777,PAULO VITOR FREITAS DOS REIS,89,SUPLENTE
13444,PAULO VITOR DE SALES SERENO,117,SUPLENTE
55333,PAULO VIEIRA CAIXETA,72,SUPLENTE
25003,PAULO VENANCIO VIEIRA SILVA,162,SUPLENTE
90777,PAULO TARSOS DE SOUSA,273,SUPLENTE
20777,PAULO SÉRGIO PEREIRA DE OLIVEIRA,504,ELEITO POR MÉDIA
15111,PAULO SÉRGIO PAZ RODRIGUES,37,SUPLENTE
45123,PAULO SÉRGIO NOGUEIRA DA SILVA,120,SUPLENTE
22234,PAULO SÉRGIO NASCIMENTO COSTA,34,SUPLENTE
70220,PAULO SÉRGIO MOTA PEREIRA,69,NÃO ELEITO
45001,PAULO SÉRGIO DA PAIXÃO CAMELO,11,NÃO ELEITO
30123,PAULO SÉRGIO ALVES DE ARAÚJO FILHO,13,NÃO ELEITO
15345,PAULO SÁ DOS SANTOS,49,SUPLENTE
15000,PAULO SULLIVAN ARAÚJO DA GAMA ALVES,605,ELEITO POR QP
90999,PAULO SOUZA DA SILVA,43,SUPLENTE
22123,PAULO SOUZA DA CRUZ,290,SUPLENTE
15236,PAULO SOARES DE SOUSA,371,ELEITO POR MÉDIA
14456,PAULO SIQUEIRA TELES,120,NÃO ELEITO
19190,PAULO SILVA DOS SANTOS,125,SUPLENTE
40999,PAULO SIDNEY DO NASCIMENTO COSTA,99,SUPLENTE
51000,PAULO SEZAR MORAES RODRIGUES,86,SUPLENTE
25123,PAULO SERGIO VIEGAS DE GOES,257,ELEITO POR MÉDIA
19555,PAULO SERGIO SOARES DE SOUZA,458,SUPLENTE
12123,PAULO SERGIO SANTOS DE SOUZA,44,NÃO ELEITO
15,PAULO SERGIO RODRIGUES TITAN,12650,ELEITO
12111,PAULO SERGIO RODRIGUES DA SILVA,74,SUPLENTE
12600,PAULO SERGIO OLIVEIRA DA SILVA,1,SUPLENTE
22123,PAULO SERGIO NEVES DE MELO,340,SUPLENTE
11000,PAULO SERGIO MELO CARDOSO,15,NÃO ELEITO
40111,PAULO SERGIO MARTINS DA COSTA,141,SUPLENTE
35333,PAULO SERGIO MARQUES DE LIMA,5,NÃO ELEITO
55120,PAULO SERGIO MACEDO DE LIMA,68,SUPLENTE
45111,PAULO SERGIO LOBATO FERREIRA,415,SUPLENTE
90333,PAULO SERGIO FERREIRA DA GAMA,95,NÃO ELEITO
12122,PAULO SERGIO FERREIRA,500,SUPLENTE
10400,PAULO SERGIO FARIAS DE CARVALHO,37,NÃO ELEITO
22444,PAULO SERGIO EVANGELISTA RODRIGUES,63,SUPLENTE
40122,PAULO SERGIO DE SOUZA MONTEIRO,4,SUPLENTE
45777,PAULO SERGIO DE LIMA BATISTA,288,SUPLENTE
55163,PAULO SERGIO DE ARRUDA AZEVEDO,6,SUPLENTE
55222,PAULO SERGIO DE ANDRADE,266,ELEITO POR MÉDIA
13421,PAULO SERGIO DE ALMEIDA CORREA,46,SUPLENTE
13450,PAULO SERGIO CARVALHO OLIVEIRA,16,NÃO ELEITO
77444,PAULO SERGIO CARVALHO DOS SANTOS,167,SUPLENTE
12500,PAULO SERGIO CABRAL DOS SANTOS,18,NÃO ELEITO
12499,PAULO SERGIO ABREU,102,SUPLENTE
14789,PAULO SARAIVA CARDOSO,60,NÃO ELEITO
23789,PAULO SANTOS DA SILVA,214,SUPLENTE
11222,PAULO SANDRO JOUBERT,40,SUPLENTE
20111,PAULO SAMUEL SILVA BOAES,90,SUPLENTE
55500,PAULO ROSSI OLIVEIRA BAHIA,260,SUPLENTE
22777,PAULO RONILDO DIAS FURTADO,1300,ELEITO POR MÉDIA
15456,PAULO RONALDO SANCHES PEDROSO,397,SUPLENTE
28123,PAULO RONALDO MOURA GOMES,528,ELEITO POR QP
13222,PAULO RONALDO DO NASCIMENTO,85,NÃO ELEITO
55678,PAULO RONALD FRANCA PEREIRA,948,ELEITO POR QP
51,PAULO ROGERIO CARDOSO LOBATO,1458,NÃO ELEITO
22111,PAULO RODRIGUES PEREIRA,663,SUPLENTE
14778,PAULO RODRIGUES CAMBUY,150,SUPLENTE
40000,PAULO RODRIGO MARQUES TRINDADE,41,SUPLENTE
45114,PAULO ROCHA BRITO,71,SUPLENTE
15777,PAULO ROBSON RIBEIRO ORSINI,67,SUPLENTE
11123,PAULO ROBSON AMORIM DE AQUINO,122,NÃO ELEITO
14800,PAULO ROBERTO VINENTE GUIMARÃES,89,SUPLENTE
65013,PAULO ROBERTO SANTIAGO BITTENCOURT,25,NÃO ELEITO
36123,PAULO ROBERTO ROELA DE OLIVEIRA,8,NÃO ELEITO
14,PAULO ROBERTO RODRIGUES DOS REIS,809,NÃO ELEITO
43123,PAULO ROBERTO RIBEIRO RAMOS,540,SUPLENTE
10020,PAULO ROBERTO REBELO SILVA,11,SUPLENTE
45021,PAULO ROBERTO PENEDO JUNIOR,11,SUPLENTE
40111,PAULO ROBERTO MIRANDA LIMA,266,SUPLENTE
10123,PAULO ROBERTO MESQUITA SOARES,176,NÃO ELEITO
45605,PAULO ROBERTO MARTINS DE ABREU,67,NÃO ELEITO
10199,PAULO ROBERTO MARQUES MARTINS,1,SUPLENTE
45456,PAULO ROBERTO LOPES DOS SANTOS,41,SUPLENTE
11555,PAULO ROBERTO LEAL VIEIRA,4,NÃO ELEITO
40699,PAULO ROBERTO GONCALVES MONTEIRO,1,SUPLENTE
45333,PAULO ROBERTO GALVAO RODRIGUES,55,SUPLENTE
13111,PAULO ROBERTO FURTADO PIRES,40,SUPLENTE
25117,PAULO ROBERTO FREITAS SOARES,45,SUPLENTE
17,PAULO ROBERTO FRANCISCO DA SILVA,920,NÃO ELEITO
15555,PAULO ROBERTO DO ROSÁRIO BARROS,1152,ELEITO POR QP
40101,PAULO ROBERTO DO LAGO OLIVEIRA,118,NÃO ELEITO
28,PAULO ROBERTO DE PAULA PENA,414,NÃO ELEITO
40321,PAULO ROBERTO DA SILVA,26,NÃO ELEITO
43456,PAULO ROBERTO CUNHA JOHNSTON,37,SUPLENTE
11222,PAULO ROBERTO CHAVES MARTINS,200,SUPLENTE
11111,PAULO ROBERTO BARROS BARBOSA,97,SUPLENTE
65555,PAULO RICARDO DA COSTA TEIXEIRA,8,NÃO ELEITO
19,PAULO RICARDO BARROS DE ALMEIDA,1466,NÃO ELEITO
40333,PAULO RENATO DA SILVA,490,ELEITO POR QP
12611,PAULO RANGEL DE ARAUJO LIMA,81,NÃO ELEITO
40456,PAULO RAIMUNDO PASTANA PROGENIO,19,NÃO ELEITO
15190,PAULO RAIMUNDO EVANGELISTA DE MACEDO,2214,SUPLENTE
22007,PAULO PATRICK CORREA E CORREA,57,SUPLENTE
55123,PAULO OLIVEIRA MARQUES,72,NÃO ELEITO
12222,PAULO OLIVEIRA ALVES,216,SUPLENTE
36,PAULO ODACINO JUSTO DOS SANTOS,297,NÃO ELEITO
28911,PAULO NEY DE LIMA GAMA,5,NÃO ELEITO
14520,PAULO MOREIRA DA SILVA,27,SUPLENTE
43789,PAULO MORAIS DA COSTA,1010,SUPLENTE
25129,PAULO MONTEIRO SILVA,170,SUPLENTE
10010,PAULO MIRANDA LIMA,84,SUPLENTE
55555,PAULO MICHEL OLIVEIRA BORGES,32,NÃO ELEITO
13113,PAULO MAX PINTO IGREJA,34,SUPLENTE
23444,PAULO MAURÍCIO OLIVEIRA PINHO,490,SUPLENTE
20999,PAULO MARCOS CASTRO FERREIRA,61,SUPLENTE
20007,PAULO MARCIO SANTOS SILVA,69,NÃO ELEITO
55777,PAULO MARCIO LIMA DE BRITO,223,SUPLENTE
22777,PAULO MARCELO ALVES DA SILVA,25,SUPLENTE
22444,PAULO MANOEL DOS SANTOS,412,SUPLENTE
22022,PAULO LUIS RODRIGUES NUNES,657,ELEITO POR QP
23123,PAULO LOPES FILHO,280,NÃO ELEITO
15,PAULO LIBERTE JASPER,22031,ELEITO
25111,PAULO LEIVAS RODRIGUES ALVES,70,SUPLENTE
40051,PAULO JÚNIO NUNES CORTÊS,76,SUPLENTE
15999,PAULO JUNIOR FURTADO MAGNO,40,SUPLENTE
55123,PAULO JUNIOR ARAUJO RODRIGUES,74,SUPLENTE
43123,PAULO JOSÉ DA SILVA SANTOS,83,SUPLENTE
15789,PAULO JOSE COSTA LIMA,62,SUPLENTE
15333,PAULO JOSE CARREIRA FRANCO,36,SUPLENTE
20123,PAULO JORGE ROCHA DO CARMO,725,ELEITO POR QP
40678,PAULO JORGE FARIAS DE LIMA,83,NÃO ELEITO
20190,PAULO JORGE DA SILVA SOUSA,141,NÃO ELEITO
22383,PAULO JHONATA LOPES DA ROCHA,87,SUPLENTE
45678,PAULO HIGINO DA SILVA,255,SUPLENTE
25111,PAULO HENRIQUE PONTES NASCIMENTO,151,SUPLENTE
10111,PAULO HENRIQUE PAMPLONA DE FREITAS,64,SUPLENTE
10000,PAULO HENRIQUE OLIVEIRA DA SILVA,215,NÃO ELEITO
77222,PAULO HENRIQUE LIMA MARINHO,62,SUPLENTE
70,PAULO HENRIQUE JUNQUEIRA DE SOUSA,752,NÃO ELEITO
10555,PAULO HENRIQUE GOMES,307,SUPLENTE
14444,PAULO HENRIQUE FLORENCIO DE SEIA,76,NÃO ELEITO
90777,PAULO HENRIQUE DO NASCIMENTO PINHEIRO,60,SUPLENTE
90777,PAULO HENRIQUE DE FREITAS ANTONINI,16,NÃO ELEITO
25123,PAULO HENRIQUE DA SILVA GONÇALVES,7,NÃO ELEITO
10110,PAULO HENRIQUE DA CRUZ SOEIRO SOUTO,320,SUPLENTE
45888,PAULO HENRIQUE DA COSTA MACHADO,83,SUPLENTE
51751,PAULO HENRIQUE DA COSTA,407,SUPLENTE
15123,PAULO HENRIQUE ALVOREDO DA CRUZ,391,ELEITO POR QP
15567,PAULO GUILHERME SILVA DA COSTA,326,SUPLENTE
20123,PAULO GUILHERME SANTOS CASTELO BRANCO,143,NÃO ELEITO
51555,PAULO GERSON ROCHA DOS SANTOS,58,NÃO ELEITO
14444,PAULO GEOVANI SILVA SOUSA,652,SUPLENTE
45234,PAULO GABRIEL SOBRINHO,764,ELEITO POR QP
15157,PAULO FERREIRA LOPES,160,SUPLENTE
70007,PAULO FERNANDO SILVA FRANÇA JUNIOR,14,SUPLENTE
20234,PAULO FERNANDES DA SILVA,37,NÃO ELEITO
22333,PAULO EVERTON TAVARES FRAZÃO,66,SUPLENTE
43333,PAULO ENIO FONTELES DA SILVA,329,ELEITO POR MÉDIA
15555,PAULO ENILDO DOS SANTOS OLIVEIRA,733,ELEITO POR QP
15,PAULO ELSON DA SILVA E SILVA,9252,ELEITO
13123,PAULO EDUARDO COSTA DE OLIVEIRA,665,ELEITO POR MÉDIA
15024,PAULO EDUARDO BAENA DA COSTA,71,SUPLENTE
15789,PAULO EDSON PINHEIRO SANTOS,33,SUPLENTE
33234,PAULO DURANS DA CONCEICAO,109,SUPLENTE
55001,PAULO DO PILAR PANTOJA MARTINS JUNIOR,68,SUPLENTE
25999,PAULO DE TARSO MONTEIRO RODRIGUES,8,SUPLENTE
45555,PAULO DE TARSO GONÇALVES RAMOS,236,SUPLENTE
15666,PAULO DE TARSO AGUIAR BARBOSA,135,SUPLENTE
25800,PAULO DE TARCIO FERREIRA MORAES,160,SUPLENTE
15225,PAULO DE SOUSA DUARTE,5,SUPLENTE
28,PAULO DE SOUSA BASTOS,567,NÃO ELEITO
19353,PAULO DE SOUSA,3,NÃO ELEITO
20222,PAULO DE OLIVEIRA GARCIA,2,SUPLENTE
36127,PAULO DE JESUS GOMES,122,NÃO ELEITO
20000,PAULO DE DEUS NUNES DOS SANTOS,123,SUPLENTE
55789,PAULO DA SILVA FERREIRA,26,NÃO ELEITO
51555,PAULO DA SILVA DE ARAUJO,187,SUPLENTE
90444,PAULO DA SILVA COSTA,12,NÃO ELEITO
70123,PAULO DA SILVA CONCEICAO,26,NÃO ELEITO
10888,PAULO DA SILVA BRITO,8,SUPLENTE
45777,PAULO COSTA SILVA,105,SUPLENTE
11110,PAULO COSTA CAXIADO,106,SUPLENTE
14333,PAULO COELHO LAURINO,62,SUPLENTE
10222,PAULO CLEBER DA COSTA CABRAL,47,SUPLENTE
25655,PAULO CEZAR SANTOS DA SILVA,29,SUPLENTE
55111,PAULO CEZAR DA SILVA,321,ELEITO POR MÉDIA
15200,PAULO CESAR SANTOS DA SILVA,8,SUPLENTE
77745,PAULO CESAR RODRIGUES CALÁCIO,55,NÃO ELEITO
20111,PAULO CESAR PEREIRA,60,SUPLENTE
20610,PAULO CESAR PATROCINIO DA COSTA,89,SUPLENTE
45150,PAULO CESAR DO CARMO SALDANHA,4,SUPLENTE
55123,PAULO CESAR DA SILVA SAKURAI,431,SUPLENTE
40111,PAULO CESAR COLORADO DAMASCENO DE PAIVA,221,SUPLENTE
25666,PAULO CESAR BRAGA DA SILVA,501,ELEITO POR QP
25789,PAULO CASSIO DE OLIVEIRA CORDEIRO,90,SUPLENTE
20000,PAULO CARNEIRO SANTANA,260,ELEITO POR MÉDIA
13013,PAULO CAMPOS SOARES,140,NÃO ELEITO
12220,PAULO BURNETT,15,SUPLENTE
77444,PAULO BRITO DE OLIVEIRA,52,NÃO ELEITO
13333,PAULO AVELINO PEREIRA DA FONSECA,109,NÃO ELEITO
22222,PAULO AUGUSTO DE SOUSA CORDOVIL,242,ELEITO POR MÉDIA
55345,PAULO ARAUJO LIMA,28,SUPLENTE
10131,PAULO ANTÔNIO COSTA SOARES,47,SUPLENTE
13200,PAULO ANDRÉ PRAIA FONSECA LOPES,14,NÃO ELEITO
20123,PAULO ANDRE DE SOUSA SACRAMENTO,558,SUPLENTE
22123,PAULO ALVES DE LIMA,266,SUPLENTE
10010,PAULO ALMEIDA DE SOUZA,118,SUPLENTE
11000,PAULO ALBINO MOREIRA,616,ELEITO POR MÉDIA
15633,PAULO ALBERTO SANTOS DE QUEIROZ,246,SUPLENTE
12111,PAULO AFONSO SANTOS DE CASTRO,42,SUPLENTE
10234,PAULO AFONSO OLIVEIRA DAMASCENO,470,ELEITO POR MÉDIA
36109,PAULO AFONSO DA SILVA MARDOCK,13,SUPLENTE
13623,PAULO AFONSO CALDEIRA DOS SANTOS,31,SUPLENTE
19019,PAULO ABRAIM MASCARENHAS,626,SUPLENTE
22111,PAULINO RAMOS DE FARIAS,281,SUPLENTE
15100,PAULINO MOREIRA DIAS,239,SUPLENTE
14500,PAULA NAYARA RODRIGUES BRAZÃO,2,SUPLENTE
15144,PAULA LUCIANA GOMES DE MATOS,168,SUPLENTE
65123,PAULA GAMA SIMÕES,25,NÃO ELEITO
10000,PAULA DE NAZARETH SAMPAIO PENHA,18,SUPLENTE
15000,PAULA CRISTINA TITAN REBELLO,952,ELEITO POR QP
19777,PAULA CRISTINA PAIVA SILVA,70,NÃO ELEITO
51771,PAULA CRISTINA DE SOUZA SOARES,9,NÃO ELEITO
14565,PAULA CARMINA OLIVEIRA DE AQUINO,44,NÃO ELEITO
15555,PAULA BULCÃO DE ARAUJO,438,ELEITO POR QP
14777,PAULA ALINE DE MELO COELHO,752,ELEITO POR QP
13555,PAULA ALICE CRUZ PAIVA REIS,19,SUPLENTE
55000,PAUL WENDER DE ABREU CRUZ,59,SUPLENTE
50300,PATRÍCIA NILENA DO ESPIRITO SANTO FURTADO,32,SUPLENTE
20112,PATRÍCIA FERREIRA MENDES,11,SUPLENTE
65011,PATRÍCIA DOS SANTOS PAULINO,8,NÃO ELEITO
11111,PATRÍCIA DOS SANTOS MACIEL,24,SUPLENTE
55800,PATRÍCIA DE SOUSA FERREIRA,2,SUPLENTE
10555,PATRÍCIA DA SILVA CAMELO,59,SUPLENTE
22514,PATRÍCIA BRITO DE BRITO,5,SUPLENTE
19456,PATRÍCIA   DA COSTA RODRIGUES,11,NÃO ELEITO
65222,PATRICK ROCHA ARAUJO,6,NÃO ELEITO
40999,PATRICK PINTO DE SOUZA,218,SUPLENTE
65444,PATRICK JOSE VILHENA PORTAL,29,SUPLENTE
13147,PATRICK JONAS PIMENTEL CORREA,44,SUPLENTE
25333,PATRICK FERNANDES MACHADO,96,SUPLENTE
15121,PATRICK DA SILVA SOUZA,197,SUPLENTE
20989,PATRICK DA SILVA PEREIRA,14,SUPLENTE
20020,PATRICIA VIVIANE DE SA FORTE,6,SUPLENTE
13555,PATRICIA SUELLY MARTINS RODRIGUES,11,SUPLENTE
14444,PATRICIA SOUZA DE MOURA,892,ELEITO POR QP
77111,PATRICIA SILVA CASTRO,48,SUPLENTE
10,PATRICIA RONIELLY RAMOS ALENCAR MENDES,21950,ELEITO
13313,PATRICIA RODRIGUES SANTOS,20,NÃO ELEITO
14444,PATRICIA PONSIANO DA SILVA,19,SUPLENTE
22122,PATRICIA PINTO VIEIRA,46,SUPLENTE
22789,PATRICIA PAULA DOS SANTOS,256,SUPLENTE
12022,PATRICIA FERREIRA DAVID,13,NÃO ELEITO
20100,PATRICIA FERRAZ TAVARES,38,SUPLENTE
45161,PATRICIA FERNANDA OLIVEIRA FAVACHO,13,SUPLENTE
25239,PATRICIA DO SOCORRO SOUZA MIRANDA,1,NÃO ELEITO
18576,PATRICIA DO SOCORRO RAMOS DOS SANTOS,1,NÃO ELEITO
15234,PATRICIA DO SOCORRO LEAL DA SILVA,72,SUPLENTE
22211,PATRICIA DO SOCORRO BENICIO DOS SANTOS,115,SUPLENTE
77577,PATRICIA DE CASSIA COSTA DA SILVA,12,SUPLENTE
20123,PATRICIA DA SILVA PEREIRA,247,SUPLENTE
20444,PATRICIA DA SILVA LEAL,9,SUPLENTE
10123,PATRICIA CARNEIRO CARVALHO,413,NÃO ELEITO
12013,PATRICIA CARDOSO DO CARMO,29,NÃO ELEITO
15201,PATRICIA CABRAL DE SOUZA,0,SUPLENTE
17789,PATRCIK DA SILVA TORRES,21,NÃO ELEITO
51345,PASCOAL BESERRA DA SILVA ARAUJO,42,NÃO ELEITO
15555,PASCOAL BAILÃO RIBEIRO NETO,2,SUPLENTE
12121,PARIZ ANDRADE TEIXEIRA MEIRELES MONTEIRO,85,SUPLENTE
28888,PAOLA REGINA DE CASTRO FEIO,29,NÃO ELEITO
55055,PAOLA CRISTINA MORAES DE SOUZA,24,SUPLENTE
14666,PAOLA CORREA RODRIGUES,8,SUPLENTE
10110,PAMELLA SUELEN MACEDO DE OLIVEIRA,26,SUPLENTE
15115,PAMELA SABRINA MORAES DA SILVA,35,SUPLENTE
22000,PAMELA DA COSTA MASSOUD,199,SUPLENTE
25456,PAMELA CAMILA CARDOSO DE OLIVEIRA,138,SUPLENTE
10322,PALMIRA DOS ANJOS BARBOSA,4,NÃO ELEITO
90000,PALMINADES HELIO DA SILVA,37,NÃO ELEITO
45163,PALMARO DE SOUSA FERREIRA,253,SUPLENTE
43234,PAIRA SOUSA DE SOUSA,26,SUPLENTE
22111,PABLO ROCHA GOMES,40,NÃO ELEITO
14444,PABLO ROBERTO MOREIRA DOS REIS,233,NÃO ELEITO
